KupacID,Pol,Godine,Kupljeni Artikli,Kategorija,Iznos Kupovine,Tip Dostave,Zanimanje,Pretplata,Sezona,Opština
2928,Žensko,46,Kaiš,Spoljašnja odjeća,66,Besplatna dostava,Inženjer,Ne,Jesen,Sarajevo
2929,Muško,47,Šorc,Obuća,28,Dvodnevna dostava,Dizajner,Ne,Ljeto,Sanski Most
2930,Muško,47,Haljina,Dodaci,39,Besplatna dostava,Ekonomista,Da,Zima,Široki Brijeg
2931,Žensko,60,Šal,Dodaci,36,Besplatna dostava,Ekonomista,Ne,,Zenica
2932,Žensko,19,Haljina,Dodaci,89,Dvodnevna dostava,Tehničar,Ne,Ljeto,Laktaši
2933,Žensko,23,Patike,Dodaci,55,Besplatna dostava,Pravnik,Da,Jesen,Zenica
2934,Žensko,34,Cipele,Odjeća,47,Ekspres,Marketing,Ne,Ljeto,Banja Luka
2935,Žensko,42,Šorc,Odjeća,84,Besplatna dostava,Dizajner,Da,Jesen,Sarajevo
2936,Muško,20,Kaiš,Spoljašnja odjeća,79,Sledeći dan,Doktor,Ne,Jesen,Živinice
2937,Žensko,35,Cipele,Odjeća,94,Besplatna dostava,Izvršni direktor,Da,Zima,Banja Luka
2938,Žensko,34,Patike,Dodaci,48,Dvodnevna dostava,Upravitelj,Ne,Jesen,Prijedor
2939,Muško,47,Šorc,Spoljašnja odjeća,94,Dvodnevna dostava,Upravitelj,Da,Zima,Sanski Most
2940,Muško,43,Cipele,Spoljašnja odjeća,96,Ekspres,Ekonomista,Da,Ljeto,Sanski Most
2941,Muško,52,Farmerke,Odjeća,42,Besplatna dostava,Upravitelj,Ne,Zima,Mostar
2942,Žensko,50,Kaput,Dodaci,47,Besplatna dostava,Dizajner,Da,Proljeće,Živinice
2943,Muško,57,Majica,Dodaci,24,Besplatna dostava,Upravitelj,Ne,,Živinice
2944,Žensko,40,Patike,Spoljašnja odjeća,22,Besplatna dostava,Ekonomista,Da,Zima,Zenica
2945,Žensko,34,Naočale,Spoljašnja odjeća,45,Dvodnevna dostava,Inženjer,Ne,Jesen,Sarajevo
2946,Muško,34,Šorc,Odjeća,56,Dvodnevna dostava,Pravnik,Ne,Jesen,Živinice
2947,Muško,21,Šorc,Odjeća,38,Besplatna dostava,Tehničar,Ne,Zima,Laktaši
2948,Muško,31,Šal,Obuća,88,Sledeći dan,,Ne,,Živinice
2949,Muško,51,Torba,Obuća,48,Ekspres,Student,Da,,Laktaši
2950,Žensko,58,Šal,Odjeća,86,Sledeći dan,Student,Da,Jesen,Laktaši
2951,Žensko,28,Kaput,Spoljašnja odjeća,58,Ekspres,Pravnik,Ne,,Bihać
2952,Žensko,19,Majica,Odjeća,53,Besplatna dostava,Ekonomista,Da,Ljeto,Bihać
2953,Žensko,44,Šal,Spoljašnja odjeća,95,Dvodnevna dostava,Upravitelj,Da,,Zenica
2954,Muško,61,Kaiš,Odjeća,32,Dvodnevna dostava,Dizajner,Ne,Jesen,Sarajevo
2955,Muško,46,Kaput,Obuća,49,Dvodnevna dostava,Zdravstvo,Da,Proljeće,Bihać
2956,Muško,27,Cipele,Dodaci,53,Ekspres,Marketing,Da,Jesen,Sarajevo
2957,Muško,20,Šal,Odjeća,75,Besplatna dostava,Pravnik,Ne,Ljeto,Banja Luka
2958,Muško,50,Šal,Dodaci,74,Besplatna dostava,Izvršni direktor,Da,Jesen,Sanski Most
2959,Žensko,39,Naočale,Odjeća,33,Besplatna dostava,Ekonomista,Ne,Zima,Mostar
2960,Muško,18,Haljina,Obuća,98,Sledeći dan,Nastavnik,Da,Proljeće,Banja Luka
2961,Žensko,59,Kaiš,Dodaci,38,Dvodnevna dostava,Upravitelj,Da,,Laktaši
2962,Muško,60,Šorc,Dodaci,81,Besplatna dostava,Nastavnik,Ne,Proljeće,Mostar
2963,Muško,27,Torba,Odjeća,87,Ekspres,,Ne,Zima,Gradiška
2964,Muško,32,Majica,Spoljašnja odjeća,31,Ekspres,Dizajner,Da,,Živinice
2965,Žensko,39,Kaiš,Spoljašnja odjeća,23,Dvodnevna dostava,Ekonomista,Ne,Ljeto,Široki Brijeg
2966,Žensko,33,Patike,Obuća,81,Dvodnevna dostava,Marketing,Ne,Jesen,Zenica
2967,Žensko,20,Haljina,Spoljašnja odjeća,84,Besplatna dostava,Doktor,Ne,,Zenica
2968,Žensko,29,Majica,Spoljašnja odjeća,76,Ekspres,Izvršni direktor,Da,Zima,Široki Brijeg
2969,Žensko,33,Torba,Odjeća,52,Dvodnevna dostava,Zdravstvo,Ne,Jesen,Tuzla
2970,Žensko,54,Šorc,Dodaci,98,Besplatna dostava,Inženjer,Da,Proljeće,Bihać
2971,Muško,23,Haljina,Obuća,78,Dvodnevna dostava,Upravitelj,Da,Ljeto,Sanski Most
2972,Muško,28,Šal,Obuća,47,Ekspres,Marketing,Ne,Ljeto,Sarajevo
2973,Muško,53,Šorc,Spoljašnja odjeća,60,Ekspres,Student,Da,Zima,Široki Brijeg
2974,Muško,56,Farmerke,Odjeća,100,Ekspres,Umjetnik,Ne,,Sarajevo
2975,Muško,60,Torba,Obuća,58,Besplatna dostava,Tehničar,Ne,Jesen,Gradiška
2976,Muško,42,Haljina,Spoljašnja odjeća,55,Ekspres,Dizajner,Ne,Ljeto,Mostar
2977,Muško,63,Haljina,Obuća,30,Sledeći dan,Marketing,Ne,Zima,Zenica
2978,Muško,53,Haljina,Spoljašnja odjeća,34,Besplatna dostava,Tehničar,Da,,Bijeljina
2979,Žensko,28,Kaput,Dodaci,85,Ekspres,Student,Da,Jesen,Bihać
2980,Žensko,27,Torba,Spoljašnja odjeća,59,Besplatna dostava,,Ne,Jesen,Sanski Most
2981,Muško,41,Kaput,Obuća,64,Ekspres,Marketing,Da,Zima,Banja Luka
2982,Muško,50,Patike,Spoljašnja odjeća,69,Dvodnevna dostava,Tehničar,Ne,Proljeće,Sarajevo
2983,Muško,52,Kaiš,Spoljašnja odjeća,60,Sledeći dan,Izvršni direktor,Da,Jesen,Banja Luka
2984,Muško,25,Patike,Dodaci,33,Sledeći dan,Ekonomista,Da,,Široki Brijeg
2985,Muško,39,Naočale,Spoljašnja odjeća,14,Dvodnevna dostava,Dizajner,Da,Zima,Laktaši
2986,Žensko,45,Majica,Odjeća,24,Ekspres,Student,Ne,Proljeće,Gradiška
2987,Žensko,18,Patike,Dodaci,13,Dvodnevna dostava,,Da,,Živinice
2988,Muško,31,Patike,Dodaci,55,Besplatna dostava,Student,Ne,Zima,Mostar
2989,Muško,21,Cipele,Dodaci,85,Ekspres,Umjetnik,Da,Proljeće,Gradiška
2990,Žensko,43,Kaiš,Odjeća,15,Sledeći dan,Umjetnik,Da,Zima,Bihać
2991,Žensko,23,Šal,Spoljašnja odjeća,18,Dvodnevna dostava,Izvršni direktor,Ne,Ljeto,Prijedor
2992,Žensko,50,Šal,Obuća,91,Ekspres,Umjetnik,Ne,,Bihać
2993,Muško,46,Haljina,Odjeća,54,Besplatna dostava,Zdravstvo,Da,Ljeto,Sanski Most
2994,Žensko,52,Haljina,Obuća,70,Besplatna dostava,Tehničar,Da,,Zenica
2995,Žensko,58,Kaput,Obuća,90,Dvodnevna dostava,Tehničar,Ne,,Široki Brijeg
2996,Muško,18,Kaput,Obuća,83,Dvodnevna dostava,Tehničar,Da,Zima,Živinice
2997,Muško,25,Šorc,Odjeća,91,Ekspres,Student,Da,Jesen,Bijeljina
2998,Muško,44,Cipele,Obuća,44,Sledeći dan,Nastavnik,Da,Proljeće,Sarajevo
2999,Muško,43,Kaput,Dodaci,88,Dvodnevna dostava,Nastavnik,Ne,Ljeto,Prijedor
3000,Muško,45,Patike,Dodaci,51,Dvodnevna dostava,Dizajner,Da,Ljeto,Prijedor
3001,Muško,35,Majica,Spoljašnja odjeća,65,Ekspres,Ekonomista,Da,Proljeće,Mostar
3002,Žensko,54,Farmerke,Spoljašnja odjeća,12,Sledeći dan,Nastavnik,Da,Zima,Bijeljina
3003,Muško,63,Cipele,Dodaci,17,Ekspres,Ekonomista,Da,Proljeće,Zenica
3004,Muško,21,Cipele,Dodaci,47,Ekspres,Umjetnik,Ne,Zima,Banja Luka
3005,Muško,37,Šal,Dodaci,29,Dvodnevna dostava,Pravnik,Da,Ljeto,Sanski Most
3006,Žensko,61,Majica,Odjeća,18,Sledeći dan,Ekonomista,Da,,Gradiška
3007,Žensko,59,Cipele,Spoljašnja odjeća,44,Ekspres,Ekonomista,Da,Ljeto,Laktaši
3008,Žensko,40,Šorc,Odjeća,75,Besplatna dostava,Izvršni direktor,Da,Ljeto,Sarajevo
3009,Žensko,44,Farmerke,Odjeća,21,Dvodnevna dostava,Upravitelj,Ne,Zima,Banja Luka
3010,Žensko,32,Šal,Dodaci,89,Dvodnevna dostava,Ekonomista,Ne,,Mostar
3011,Muško,41,Patike,Obuća,93,Besplatna dostava,Student,Da,Jesen,Bihać
3012,Muško,53,Farmerke,Spoljašnja odjeća,16,Dvodnevna dostava,Zdravstvo,Ne,Proljeće,Živinice
3013,Muško,27,Naočale,Dodaci,72,Besplatna dostava,Student,Da,Zima,Prijedor
3014,Muško,40,Naočale,Spoljašnja odjeća,58,Besplatna dostava,Izvršni direktor,Ne,Jesen,Bijeljina
3015,Muško,46,Šal,Obuća,38,Dvodnevna dostava,Zdravstvo,Ne,,Prijedor
3016,Muško,54,Majica,Odjeća,52,Besplatna dostava,Marketing,Da,Jesen,Zenica
3017,Muško,43,Haljina,Spoljašnja odjeća,13,Dvodnevna dostava,Nastavnik,Da,,Mostar
3018,Muško,46,Haljina,Odjeća,22,Dvodnevna dostava,Doktor,Ne,Proljeće,Laktaši
3019,Muško,61,Šorc,Spoljašnja odjeća,100,Besplatna dostava,Student,Ne,Ljeto,Laktaši
3020,Žensko,18,Haljina,Odjeća,10,Dvodnevna dostava,Tehničar,Da,,Bijeljina
3021,Muško,32,Šal,Dodaci,17,Sledeći dan,Zdravstvo,Da,Zima,Živinice
3022,Muško,27,Cipele,Dodaci,43,Dvodnevna dostava,Marketing,Ne,Ljeto,Bihać
3023,Žensko,18,Šal,Obuća,60,Ekspres,Inženjer,Ne,Jesen,Tuzla
3024,Muško,22,Naočale,Dodaci,17,Dvodnevna dostava,Zdravstvo,Da,Zima,Sanski Most
3025,Žensko,64,Šal,Spoljašnja odjeća,90,Besplatna dostava,Izvršni direktor,Ne,Proljeće,Živinice
3026,Muško,65,Naočale,Dodaci,54,Besplatna dostava,Ekonomista,Ne,,Laktaši
3027,Muško,35,Kaiš,Odjeća,45,Sledeći dan,Inženjer,Ne,Ljeto,Tuzla
3028,Muško,35,Farmerke,Spoljašnja odjeća,26,Dvodnevna dostava,Nastavnik,Ne,Jesen,Sanski Most
3029,Muško,37,Patike,Spoljašnja odjeća,91,Ekspres,Ekonomista,Da,Zima,Laktaši
3030,Muško,20,Šal,Spoljašnja odjeća,86,Ekspres,Marketing,Ne,Proljeće,Živinice
3031,Muško,65,Cipele,Obuća,99,Ekspres,Marketing,Da,Zima,Zenica
3032,Muško,36,Šal,Spoljašnja odjeća,27,Besplatna dostava,Pravnik,Da,Jesen,Široki Brijeg
3033,Žensko,34,Cipele,Dodaci,63,Ekspres,Tehničar,Ne,Jesen,Mostar
3034,Žensko,60,Naočale,Spoljašnja odjeća,71,Sledeći dan,Tehničar,Ne,Ljeto,Gradiška
3035,Žensko,53,Torba,Odjeća,46,Besplatna dostava,Marketing,Da,Ljeto,Mostar
3036,Muško,29,Patike,Dodaci,99,Dvodnevna dostava,Umjetnik,Da,Jesen,Banja Luka
3037,Žensko,22,Farmerke,Odjeća,56,Besplatna dostava,Inženjer,Ne,,Živinice
3038,Žensko,55,Šal,Dodaci,28,Dvodnevna dostava,Zdravstvo,Da,Jesen,Bijeljina
3039,Žensko,28,Kaiš,Odjeća,42,Sledeći dan,Umjetnik,Ne,Zima,Mostar
3040,Muško,32,Haljina,Obuća,57,Besplatna dostava,Tehničar,Da,Zima,Laktaši
3041,Muško,50,Majica,Dodaci,32,Dvodnevna dostava,Doktor,Da,Zima,Široki Brijeg
3042,Žensko,49,Kaiš,Obuća,77,Ekspres,Pravnik,Da,Proljeće,Široki Brijeg
3043,Žensko,36,Patike,Dodaci,51,Dvodnevna dostava,Ekonomista,Ne,,Tuzla
3044,Žensko,65,Kaput,Spoljašnja odjeća,65,Besplatna dostava,Nastavnik,Da,,Živinice
3045,Žensko,62,Naočale,Spoljašnja odjeća,43,Besplatna dostava,Umjetnik,Da,Ljeto,Bijeljina
3046,Muško,25,Torba,Dodaci,94,Dvodnevna dostava,Zdravstvo,Da,,Bihać
3047,Muško,34,Šorc,Spoljašnja odjeća,18,Besplatna dostava,Dizajner,Da,,Gradiška
3048,Muško,56,Naočale,Odjeća,45,Dvodnevna dostava,,Da,Zima,Bihać
3049,Muško,30,Kaput,Odjeća,43,Besplatna dostava,,Ne,Ljeto,Živinice
3050,Žensko,51,Patike,Odjeća,30,Besplatna dostava,Doktor,Ne,,Prijedor
3051,Muško,52,Torba,Obuća,72,Sledeći dan,Upravitelj,Ne,Zima,Mostar
3052,Žensko,49,Haljina,Obuća,68,Dvodnevna dostava,Marketing,Da,Zima,Tuzla
3053,Žensko,62,Torba,Spoljašnja odjeća,14,Ekspres,Ekonomista,Da,,Sanski Most
3054,Muško,63,Farmerke,Dodaci,26,Besplatna dostava,Ekonomista,Da,Proljeće,Bihać
3055,Žensko,64,Haljina,Dodaci,11,Ekspres,Student,Ne,Zima,Živinice
3056,Žensko,27,Kaiš,Obuća,26,Besplatna dostava,Doktor,Ne,Jesen,Sarajevo
3057,Žensko,59,Kaput,Dodaci,37,Ekspres,Izvršni direktor,Ne,Jesen,Živinice
3058,Muško,52,Naočale,Odjeća,13,Ekspres,Izvršni direktor,Ne,,Bihać
3059,Muško,46,Haljina,Spoljašnja odjeća,56,Ekspres,Nastavnik,Da,Zima,Tuzla
3060,Žensko,26,Kaput,Odjeća,96,Sledeći dan,Upravitelj,Ne,Proljeće,Sarajevo
3061,Žensko,47,Torba,Dodaci,58,Ekspres,Zdravstvo,Ne,Jesen,Široki Brijeg
3062,Žensko,24,Kaiš,Odjeća,71,Sledeći dan,Marketing,Da,Proljeće,Sarajevo
3063,Muško,19,Kaput,Spoljašnja odjeća,18,Dvodnevna dostava,Pravnik,Da,Ljeto,Banja Luka
3064,Žensko,26,Kaput,Dodaci,88,Besplatna dostava,Umjetnik,Ne,Ljeto,Mostar
3065,Muško,44,Patike,Spoljašnja odjeća,90,Dvodnevna dostava,Nastavnik,Ne,Jesen,Gradiška
3066,Žensko,54,Patike,Obuća,93,Sledeći dan,Doktor,Da,Ljeto,Sanski Most
3067,Muško,19,Šorc,Dodaci,63,Ekspres,Inženjer,Ne,Jesen,Živinice
3068,Žensko,20,Patike,Dodaci,45,Dvodnevna dostava,Doktor,Ne,Proljeće,Banja Luka
3069,Žensko,49,Šorc,Obuća,88,Sledeći dan,Ekonomista,Ne,,Prijedor
3070,Muško,51,Patike,Obuća,88,Besplatna dostava,Izvršni direktor,Da,Proljeće,Prijedor
3071,Muško,48,Torba,Dodaci,58,Ekspres,Nastavnik,Ne,Proljeće,Banja Luka
3072,Muško,62,Patike,Spoljašnja odjeća,91,Ekspres,Upravitelj,Da,Jesen,Gradiška
3073,Muško,31,Torba,Obuća,38,Ekspres,Student,Da,Zima,Živinice
3074,Muško,36,Šal,Obuća,59,Sledeći dan,Izvršni direktor,Ne,Proljeće,Tuzla
3075,Muško,65,Farmerke,Odjeća,24,Ekspres,Umjetnik,Da,Ljeto,Sanski Most
3076,Muško,58,Majica,Obuća,30,Sledeći dan,Tehničar,Da,Zima,Zenica
3077,Žensko,63,Majica,Spoljašnja odjeća,43,Ekspres,Zdravstvo,Ne,Jesen,Laktaši
3078,Muško,35,Torba,Dodaci,37,Sledeći dan,Marketing,Ne,Zima,Živinice
3079,Muško,36,Šal,Obuća,60,Besplatna dostava,Student,Da,Ljeto,Tuzla
3080,Žensko,35,Majica,Dodaci,62,Dvodnevna dostava,Nastavnik,Ne,Zima,Mostar
3081,Žensko,23,Haljina,Spoljašnja odjeća,59,Dvodnevna dostava,Inženjer,Da,Jesen,Bihać
3082,Žensko,35,Šorc,Dodaci,93,Dvodnevna dostava,Zdravstvo,Da,Jesen,Laktaši
3083,Žensko,32,Kaiš,Odjeća,92,Sledeći dan,Umjetnik,Da,Jesen,Bihać
3084,Muško,64,Cipele,Obuća,15,Ekspres,Umjetnik,Da,Proljeće,Bijeljina
3085,Muško,37,Torba,Odjeća,66,Ekspres,Nastavnik,Da,Proljeće,Zenica
3086,Žensko,49,Farmerke,Odjeća,21,Sledeći dan,Zdravstvo,Da,Zima,Banja Luka
3087,Muško,20,Majica,Dodaci,60,Ekspres,Inženjer,Ne,Zima,Gradiška
3088,Žensko,61,Farmerke,Spoljašnja odjeća,41,Besplatna dostava,Doktor,Da,Jesen,Gradiška
3089,Muško,62,Patike,Dodaci,85,Sledeći dan,Tehničar,Da,,Živinice
3090,Muško,23,Cipele,Spoljašnja odjeća,22,Ekspres,Marketing,Da,Zima,Sanski Most
3091,Muško,40,Farmerke,Spoljašnja odjeća,34,Besplatna dostava,Upravitelj,Ne,Ljeto,Široki Brijeg
3092,Muško,24,Kaput,Odjeća,73,Sledeći dan,Marketing,Ne,Jesen,Sarajevo
3093,Žensko,23,Patike,Odjeća,58,Besplatna dostava,Student,Da,Zima,Bihać
3094,Muško,59,Farmerke,Dodaci,80,Dvodnevna dostava,Dizajner,Ne,Ljeto,Bihać
3095,Žensko,29,Šorc,Odjeća,42,Dvodnevna dostava,Upravitelj,Da,Proljeće,Bihać
3096,Muško,30,Šorc,Dodaci,27,Ekspres,Umjetnik,Da,Ljeto,Mostar
3097,Muško,38,Naočale,Obuća,26,Dvodnevna dostava,Inženjer,Da,,Prijedor
3098,Muško,26,Šorc,Obuća,17,Ekspres,Izvršni direktor,Ne,Proljeće,Banja Luka
3099,Žensko,47,Cipele,Spoljašnja odjeća,98,Dvodnevna dostava,Inženjer,Da,Ljeto,Tuzla
3100,Muško,53,Torba,Dodaci,69,Dvodnevna dostava,,Da,Zima,Široki Brijeg
3101,Žensko,42,Šal,Obuća,86,Ekspres,Pravnik,Da,Ljeto,Gradiška
3102,Žensko,65,Kaput,Dodaci,95,Dvodnevna dostava,Upravitelj,Da,Jesen,Laktaši
3103,Muško,27,Šorc,Dodaci,53,Dvodnevna dostava,Marketing,Ne,Jesen,Tuzla
3104,Muško,42,Kaiš,Obuća,30,Dvodnevna dostava,Nastavnik,Da,Proljeće,Tuzla
3105,Žensko,29,Farmerke,Obuća,66,Ekspres,Inženjer,Ne,Proljeće,Banja Luka
3106,Žensko,60,Majica,Odjeća,35,Ekspres,Doktor,Ne,Jesen,Tuzla
3107,Muško,23,Naočale,Odjeća,76,Dvodnevna dostava,Nastavnik,Ne,Jesen,Tuzla
3108,Žensko,43,Majica,Spoljašnja odjeća,92,Ekspres,Pravnik,Da,Proljeće,Sarajevo
3109,Muško,57,Šal,Odjeća,14,Sledeći dan,Student,Ne,,Banja Luka
3110,Muško,20,Kaput,Dodaci,82,Ekspres,Umjetnik,Ne,Proljeće,Banja Luka
3111,Muško,45,Naočale,Dodaci,89,Besplatna dostava,Pravnik,Ne,Jesen,Banja Luka
3112,Žensko,44,Kaput,Spoljašnja odjeća,94,Ekspres,Umjetnik,Ne,,Mostar
3113,Žensko,53,Šorc,Odjeća,90,Besplatna dostava,Marketing,Ne,Jesen,Živinice
3114,Muško,34,Patike,Obuća,11,Ekspres,Umjetnik,Da,Jesen,Sarajevo
3115,Žensko,34,Patike,Odjeća,91,Ekspres,Inženjer,Da,Zima,Sanski Most
3116,Muško,63,Šal,Spoljašnja odjeća,67,Ekspres,Dizajner,Ne,Zima,Prijedor
3117,Muško,40,Farmerke,Dodaci,10,Sledeći dan,Inženjer,Da,Jesen,Bijeljina
3118,Muško,50,Patike,Odjeća,60,Ekspres,Umjetnik,Ne,Ljeto,Sarajevo
3119,Muško,37,Majica,Dodaci,88,Dvodnevna dostava,Tehničar,Ne,Ljeto,Sanski Most
3120,Muško,56,Kaput,Obuća,63,Besplatna dostava,Nastavnik,Ne,Jesen,Banja Luka
3121,Muško,19,Cipele,Odjeća,85,Besplatna dostava,Zdravstvo,Ne,Proljeće,Živinice
3122,Muško,51,Šorc,Obuća,11,Ekspres,Inženjer,Ne,Jesen,Bihać
3123,Muško,46,Kaput,Spoljašnja odjeća,18,Sledeći dan,Ekonomista,Ne,Proljeće,Prijedor
3124,Žensko,50,Farmerke,Spoljašnja odjeća,24,Dvodnevna dostava,Marketing,Ne,Jesen,Bihać
3125,Muško,59,Kaput,Odjeća,43,Dvodnevna dostava,Tehničar,Ne,Zima,Sarajevo
3126,Žensko,61,Haljina,Dodaci,86,Sledeći dan,Pravnik,Da,Ljeto,Gradiška
3127,Muško,27,Patike,Obuća,94,Sledeći dan,Nastavnik,Ne,Ljeto,Laktaši
3128,Muško,59,Šal,Dodaci,78,Sledeći dan,Izvršni direktor,Ne,Jesen,Prijedor
3129,Muško,60,Majica,Obuća,74,Ekspres,Tehničar,Da,Jesen,Mostar
3130,Žensko,18,Farmerke,Odjeća,40,Sledeći dan,Zdravstvo,Ne,Proljeće,Bijeljina
3131,Žensko,25,Kaput,Dodaci,55,Sledeći dan,Upravitelj,Da,Jesen,Mostar
3132,Muško,48,Farmerke,Odjeća,74,Sledeći dan,Marketing,Da,Proljeće,Laktaši
3133,Muško,26,Naočale,Dodaci,84,Sledeći dan,Upravitelj,Da,Jesen,Bihać
3134,Žensko,41,Haljina,Spoljašnja odjeća,49,Besplatna dostava,Marketing,Ne,Zima,Gradiška
3135,Žensko,37,Torba,Spoljašnja odjeća,15,Dvodnevna dostava,Dizajner,Ne,Zima,Prijedor
3136,Žensko,33,Cipele,Obuća,98,Dvodnevna dostava,Student,Ne,Ljeto,Sanski Most
3137,Muško,56,Kaiš,Obuća,88,Dvodnevna dostava,Student,Ne,Proljeće,Bihać
3138,Žensko,52,Kaput,Odjeća,82,Besplatna dostava,Marketing,Da,Proljeće,Široki Brijeg
3139,Muško,18,Naočale,Odjeća,75,Sledeći dan,Marketing,Ne,Proljeće,Široki Brijeg
3140,Muško,64,Naočale,Odjeća,50,Dvodnevna dostava,Inženjer,Ne,Proljeće,Sarajevo
3141,Muško,55,Haljina,Odjeća,56,Dvodnevna dostava,Izvršni direktor,Ne,Zima,Bihać
3142,Žensko,33,Haljina,Obuća,14,Besplatna dostava,Pravnik,Da,Jesen,Tuzla
3143,Žensko,40,Cipele,Obuća,62,Ekspres,Student,Ne,Ljeto,Sarajevo
3144,Muško,36,Haljina,Obuća,21,Sledeći dan,Tehničar,Da,Ljeto,Prijedor
3145,Muško,36,Patike,Spoljašnja odjeća,80,Sledeći dan,Dizajner,Da,Zima,Bihać
3146,Žensko,19,Cipele,Spoljašnja odjeća,48,Ekspres,Upravitelj,Da,,Bihać
3147,Žensko,61,Šorc,Obuća,66,Besplatna dostava,Doktor,Da,Proljeće,Sanski Most
3148,Muško,24,Haljina,Dodaci,40,Sledeći dan,Umjetnik,Da,Jesen,Sarajevo
3149,Žensko,56,Haljina,Dodaci,69,Besplatna dostava,Tehničar,Da,Ljeto,Mostar
3150,Muško,53,Haljina,Odjeća,40,Dvodnevna dostava,,Da,Jesen,Široki Brijeg
3151,Muško,49,Kaiš,Dodaci,96,Ekspres,Tehničar,Da,Ljeto,Laktaši
3152,Muško,65,Šal,Dodaci,62,Besplatna dostava,Pravnik,Ne,Proljeće,Prijedor
3153,Žensko,37,Majica,Odjeća,59,Besplatna dostava,Pravnik,Da,Jesen,Banja Luka
3154,Muško,24,Kaput,Odjeća,86,Sledeći dan,Umjetnik,Ne,,Živinice
3155,Žensko,51,Naočale,Spoljašnja odjeća,43,Ekspres,,Ne,Zima,Široki Brijeg
3156,Muško,55,Šal,Obuća,20,Besplatna dostava,Marketing,Da,Zima,Prijedor
3157,Žensko,61,Cipele,Obuća,58,Dvodnevna dostava,,Ne,Proljeće,Mostar
3158,Žensko,63,Haljina,Obuća,35,Ekspres,Ekonomista,Da,Jesen,Tuzla
3159,Žensko,64,Haljina,Spoljašnja odjeća,52,Sledeći dan,Tehničar,Ne,Zima,Bihać
3160,Muško,41,Patike,Dodaci,77,Dvodnevna dostava,Student,Ne,,Živinice
3161,Žensko,35,Majica,Odjeća,21,Dvodnevna dostava,Zdravstvo,Ne,Zima,Bihać
3162,Muško,26,Torba,Odjeća,51,Besplatna dostava,Inženjer,Ne,Zima,Živinice
3163,Muško,59,Cipele,Dodaci,84,Ekspres,Izvršni direktor,Da,Zima,Živinice
3164,Žensko,65,Torba,Obuća,22,Dvodnevna dostava,Zdravstvo,Ne,Zima,Mostar
3165,Muško,56,Kaput,Odjeća,64,Sledeći dan,Dizajner,Ne,Jesen,Prijedor
3166,Muško,46,Torba,Spoljašnja odjeća,10,Sledeći dan,Dizajner,Da,,Bihać
3167,Muško,31,Kaput,Odjeća,34,Ekspres,Upravitelj,Ne,Zima,Široki Brijeg
3168,Muško,42,Kaput,Odjeća,95,Ekspres,Doktor,Ne,,Široki Brijeg
3169,Muško,31,Haljina,Obuća,69,Ekspres,Inženjer,Ne,Ljeto,Tuzla
3170,Žensko,41,Patike,Spoljašnja odjeća,35,Besplatna dostava,Pravnik,Da,,Zenica
3171,Žensko,58,Farmerke,Dodaci,39,Ekspres,Umjetnik,Da,,Laktaši
3172,Žensko,18,Majica,Obuća,66,Sledeći dan,Nastavnik,Ne,Jesen,Prijedor
3173,Muško,43,Kaput,Obuća,50,Ekspres,Student,Ne,,Tuzla
3174,Muško,47,Kaiš,Obuća,87,Dvodnevna dostava,Nastavnik,Da,,Zenica
3175,Muško,18,Naočale,Odjeća,82,Dvodnevna dostava,Student,Ne,,Laktaši
3176,Muško,30,Kaiš,Dodaci,81,Dvodnevna dostava,Dizajner,Ne,,Prijedor
3177,Žensko,51,Torba,Spoljašnja odjeća,15,Dvodnevna dostava,Nastavnik,Ne,,Banja Luka
3178,Žensko,18,Patike,Odjeća,94,Dvodnevna dostava,Tehničar,Da,Ljeto,Tuzla
3179,Žensko,58,Šorc,Odjeća,56,Dvodnevna dostava,Student,Da,Zima,Prijedor
3180,Muško,22,Haljina,Spoljašnja odjeća,74,Besplatna dostava,Upravitelj,Da,Jesen,Tuzla
3181,Muško,39,Patike,Spoljašnja odjeća,60,Besplatna dostava,Zdravstvo,Ne,Zima,Široki Brijeg
3182,Žensko,31,Kaiš,Odjeća,29,Besplatna dostava,Izvršni direktor,Da,Zima,Sanski Most
3183,Žensko,18,Torba,Obuća,19,Ekspres,Nastavnik,Ne,Proljeće,Bihać
3184,Muško,65,Kaiš,Obuća,10,Dvodnevna dostava,Doktor,Ne,Proljeće,Živinice
3185,Žensko,38,Majica,Dodaci,46,Ekspres,Student,Ne,Jesen,Laktaši
3186,Muško,26,Cipele,Dodaci,14,Ekspres,Pravnik,Da,,Živinice
3187,Muško,62,Haljina,Dodaci,66,Dvodnevna dostava,Zdravstvo,Da,,Gradiška
3188,Žensko,56,Kaiš,Dodaci,19,Sledeći dan,Inženjer,Ne,Zima,Živinice
3189,Muško,48,Kaiš,Spoljašnja odjeća,56,Besplatna dostava,Ekonomista,Ne,Ljeto,Laktaši
3190,Žensko,48,Šorc,Dodaci,32,Dvodnevna dostava,Zdravstvo,Ne,,Banja Luka
3191,Žensko,46,Torba,Obuća,82,Ekspres,Upravitelj,Ne,Proljeće,Gradiška
3192,Muško,34,Šorc,Dodaci,82,Sledeći dan,Marketing,Da,Proljeće,Živinice
3193,Muško,58,Cipele,Odjeća,47,Besplatna dostava,Izvršni direktor,Da,,Tuzla
3194,Muško,51,Farmerke,Obuća,56,Besplatna dostava,,Ne,Jesen,Živinice
